currency_pair_cd,execution_dt,execution_id,execution_price,filled_quantity,id,is_cs,markup,open_close,order_id,original_price,sequence_number,side,update_date
BTC_JPY,'2018-11-30 07:26:18,'2018113000014955927,452297.91,0.00090052,6550916,0,0,,'2018113000106725968,0,123710,3,'2018-11-30 16:26:18
BTC_JPY,'2018-11-30 07:26:18,'2018113000014955928,452596.61,0.9993768899999999,6550917,0,0,,'2018113000106725968,0,123711,3,'2018-11-30 16:26:18
BTC_JPY,'2018-11-30 07:26:20,'2018113000014955930,449592.78,1.8794544100000001,6550918,0,0,,'2018113000106725969,0,123712,1,'2018-11-30 16:26:20
BTC_JPY,'2018-11-30 07:26:20,'2018113000014955931,449565.69,0.00063003,6550919,0,0,,'2018113000106725969,0,123713,1,'2018-11-30 16:26:20
BTC_JPY,'2018-11-30 07:26:21,'2018113000014955934,449500,0.009915559999999771,6550920,0,0,,'2018113000106725969,0,123714,1,'2018-11-30 16:26:21
BTC_JPY,'2018-11-30 07:26:21,'2018113000014955935,449592,0.03,6550921,0,0,,'2018113000106725970,0,123715,1,'2018-11-30 16:26:21
BTC_JPY,'2018-11-30 07:26:25,'2018113000014955937,450018.16,0.005,6550922,0,0,,'2018113000106725971,0,123716,1,'2018-11-30 16:26:25
BTC_JPY,'2018-11-30 07:26:29,'2018113000014955939,450018.16,0.04,6550923,0,0,,'2018113000106725972,0,123717,1,'2018-11-30 16:26:29
BTC_JPY,'2018-11-30 07:26:31,'2018113000014955941,450018.16,0.02,6550924,0,0,,'2018113000106725973,0,123718,1,'2018-11-30 16:26:31
BTC_JPY,'2018-11-30 07:26:31,'2018113000014955943,450018.16,0.1,6550925,0,0,,'2018113000106725974,0,123719,1,'2018-11-30 16:26:31
BTC_JPY,'2018-11-30 07:26:33,'2018113000014955945,450018.16,0.023614000000000204,6550926,0,0,,'2018113000106725975,0,123720,1,'2018-11-30 16:26:33
BTC_JPY,'2018-11-30 07:26:35,'2018113000014955947,449815,0.00072154,6550927,0,0,,'2018113000106725975,0,123721,1,'2018-11-30 16:26:35
BTC_JPY,'2018-11-30 07:26:40,'2018113000014955950,449815,0.00073535,6550936,0,0,,'2018113000106725975,0,123722,1,'2018-11-30 16:26:40
BTC_JPY,'2018-11-30 07:26:42,'2018113000014955952,449620.15,0.005,6550937,0,0,,'2018113000106725978,0,123723,1,'2018-11-30 16:26:42
BTC_JPY,'2018-11-30 07:26:50,'2018113000014955957,449620.15,3,6550938,0,0,,'2018113000106725982,0,123724,1,'2018-11-30 16:26:50
BTC_JPY,'2018-11-30 07:27:03,'2018113000014955961,449620.15,0.005,6550939,0,0,,'2018113000106725983,0,123725,1,'2018-11-30 16:27:03
BTC_JPY,'2018-11-30 07:27:16,'2018113000014955968,449620.15,0.04,6550944,0,0,,'2018113000106725986,0,123726,1,'2018-11-30 16:27:16
BTC_JPY,'2018-11-30 07:27:32,'2018113000014955973,450000,0.0046,6550945,1,0,,'2018113000106725988,0,123727,3,'2018-11-30 16:27:32
BTC_JPY,'2018-11-30 07:27:32,'2018113000014955973,450000,0.0046,6550946,1,0,,'2018113000106724314,0,123728,1,'2018-11-30 16:27:32
BTC_JPY,'2018-11-30 07:27:32,'2018113000014955974,450000,0.005,6550947,1,0,,'2018113000106725988,0,123729,3,'2018-11-30 16:27:32
BTC_JPY,'2018-11-30 07:27:32,'2018113000014955974,450000,0.005,6550948,1,0,,'2018113000106723573,0,123730,1,'2018-11-30 16:27:32
BTC_JPY,'2018-11-30 07:27:32,'2018113000014955975,450018,0.0212,6550949,1,0,,'2018113000106725988,0,123731,3,'2018-11-30 16:27:32
BTC_JPY,'2018-11-30 07:27:32,'2018113000014955975,450018,0.0212,6550950,1,0,,'2018113000106725976,0,123732,1,'2018-11-30 16:27:32
BTC_JPY,'2018-11-30 07:27:32,'2018113000014955976,451236.97,0.00086374,6550951,0,0,,'2018113000106725988,0,123733,3,'2018-11-30 16:27:32
BTC_JPY,'2018-11-30 07:27:32,'2018113000014955977,451692.44,0.16833626000000002,6550952,0,0,,'2018113000106725988,0,123734,3,'2018-11-30 16:27:32
BTC_JPY,'2018-11-30 07:28:09,'2018113000014955987,450000,0.005,6550961,1,0,,'2018113000106725992,0,123735,3,'2018-11-30 16:28:09
BTC_JPY,'2018-11-30 07:28:09,'2018113000014955987,450000,0.005,6550962,1,0,,'2018113000106723562,0,123736,1,'2018-11-30 16:28:09
BTC_JPY,'2018-11-30 07:28:11,'2018113000014955989,450000,0.0232,6550963,1,0,,'2018113000106725993,0,123737,1,'2018-11-30 16:28:11
BTC_JPY,'2018-11-30 07:28:11,'2018113000014955989,450000,0.0232,6550964,1,0,,'2018113000106725992,0,123738,3,'2018-11-30 16:28:11
BTC_JPY,'2018-11-30 07:28:11,'2018113000014955990,449500,0.016800000000000002,6550965,1,0,,'2018113000106725993,0,123739,1,'2018-11-30 16:28:11
BTC_JPY,'2018-11-30 07:28:11,'2018113000014955990,449500,0.016800000000000002,6550966,1,0,,'2018113000106725857,0,123740,3,'2018-11-30 16:28:11
BTC_JPY,'2018-11-30 07:28:25,'2018113000014955995,450000,0.005,6550967,1,0,,'2018113000106725996,0,123741,3,'2018-11-30 16:28:25
BTC_JPY,'2018-11-30 07:28:25,'2018113000014955995,450000,0.005,6550968,1,0,,'2018113000106722899,0,123742,1,'2018-11-30 16:28:25
BTC_JPY,'2018-11-30 07:28:33,'2018113000014955997,450513.01,0.1,6550969,0,0,,'2018113000106725997,0,123743,3,'2018-11-30 16:28:33
BTC_JPY,'2018-11-30 07:28:38,'2018113000014956003,450000,0.005,6550970,1,0,,'2018113000106722893,0,123744,1,'2018-11-30 16:28:38
BTC_JPY,'2018-11-30 07:28:38,'2018113000014956003,450000,0.005,6550971,1,0,,'2018113000106725996,0,123745,3,'2018-11-30 16:28:38
BTC_JPY,'2018-11-30 07:28:42,'2018113000014956005,450513.01,0.01,6550972,0,0,,'2018113000106725999,0,123746,3,'2018-11-30 16:28:42
BTC_JPY,'2018-11-30 07:29:26,'2018113000014956014,450025.27,0.005,6550997,0,0,,'2018113000106720732,0,123747,1,'2018-11-30 16:29:26
BTC_JPY,'2018-11-30 07:29:36,'2018113000014956018,451019.76,0.00039466,6550998,0,0,,'2018113000106726006,0,123748,3,'2018-11-30 16:29:36
BTC_JPY,'2018-11-30 07:29:46,'2018113000014956021,451069.76,0.00960534,6551001,1,0,,'2018113000106726007,0,123749,1,'2018-11-30 16:29:46
BTC_JPY,'2018-11-30 07:29:46,'2018113000014956021,451069.76,0.00960534,6551002,1,0,,'2018113000106726006,0,123750,3,'2018-11-30 16:29:46
BTC_JPY,'2018-11-30 07:29:46,'2018113000014956022,450634.51,0.01039466,6551003,0,0,,'2018113000106726007,0,123751,1,'2018-11-30 16:29:46
BTC_JPY,'2018-11-30 07:29:47,'2018113000014956024,451616.2,1.31643116,6551004,0,0,,'2018113000106726008,0,123752,3,'2018-11-30 16:29:47
BTC_JPY,'2018-11-30 07:29:50,'2018113000014956027,451616.2,2.6,6551007,1,0,,'2018113000106726009,0,123753,1,'2018-11-30 16:29:50
BTC_JPY,'2018-11-30 07:29:50,'2018113000014956027,451616.2,2.6,6551008,1,0,,'2018113000106726008,0,123754,3,'2018-11-30 16:29:50
BTC_JPY,'2018-11-30 07:29:50,'2018113000014956029,451616.2,0.007068840000000076,6551009,1,0,,'2018113000106726010,0,123755,1,'2018-11-30 16:29:50
BTC_JPY,'2018-11-30 07:29:50,'2018113000014956029,451616.2,0.007068840000000076,6551010,1,0,,'2018113000106726008,0,123756,3,'2018-11-30 16:29:50
BTC_JPY,'2018-11-30 07:29:52,'2018113000014956032,450025.27,0.005,6551011,0,0,,'2018113000106726012,0,123757,1,'2018-11-30 16:29:52
BTC_JPY,'2018-11-30 07:29:56,'2018113000014956036,451509.99,0.0005079,6551014,0,0,,'2018113000106726015,0,123758,3,'2018-11-30 16:29:56
BTC_JPY,'2018-11-30 07:29:56,'2018113000014956037,451615,0.0004921,6551015,1,0,,'2018113000106726015,0,123759,3,'2018-11-30 16:29:56
BTC_JPY,'2018-11-30 07:29:56,'2018113000014956037,451615,0.0004921,6551016,1,0,,'2018113000106726010,0,123760,1,'2018-11-30 16:29:56
BTC_JPY,'2018-11-30 07:30:00,'2018113000014956043,450035.27,0.005,6551017,1,0,,'2018112900106716177,0,123761,1,'2018-11-30 16:30:00
BTC_JPY,'2018-11-30 07:30:00,'2018113000014956043,450035.27,0.005,6551018,1,0,,'2018113000106726013,0,123762,3,'2018-11-30 16:30:00
BTC_JPY,'2018-11-30 07:30:24,'2018113000014956049,450025.27,0.005,6551023,0,0,,'2018113000106726018,0,123763,1,'2018-11-30 16:30:24
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956055,450470,0.039,6551026,1,0,,'2018113000106726022,0,123764,3,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956055,450470,0.039,6551027,1,0,,'2018113000106726020,0,123765,1,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956056,451068.18,0.005,6551028,1,0,,'2018113000106726022,0,123766,3,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956056,451068.18,0.005,6551029,1,0,,'2018113000106726021,0,123767,1,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956057,451069.18,0.00091919,6551030,0,0,,'2018113000106726022,0,123768,3,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956058,451615,0.09243905999999993,6551031,1,0,,'2018113000106726022,0,123769,3,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956058,451615,0.09243905999999993,6551032,1,0,,'2018113000106726010,0,123770,1,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956059,451616,0.04,6551033,1,0,,'2018113000106726022,0,123771,3,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956059,451616,0.04,6551034,1,0,,'2018113000106726014,0,123772,1,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:30:31,'2018113000014956060,451665.28,0.16264175000000008,6551035,0,0,,'2018113000106726022,0,123773,3,'2018-11-30 16:30:31
BTC_JPY,'2018-11-30 07:31:07,'2018113000014956070,450196.41,0.005,6551050,0,0,,'2018113000106726026,0,123774,1,'2018-11-30 16:31:07
BTC_JPY,'2018-11-30 07:31:15,'2018113000014956073,450631.89,0.00058732,6551057,0,0,,'2018113000106726027,0,123775,3,'2018-11-30 16:31:15
BTC_JPY,'2018-11-30 07:31:15,'2018113000014956074,450786.89,0.85941268,6551058,0,0,,'2018113000106726027,0,123776,3,'2018-11-30 16:31:15
BTC_JPY,'2018-11-30 07:31:36,'2018113000014956079,451304.64,0.0001,6551067,0,0,,'2018113000106726029,0,123777,3,'2018-11-30 16:31:36
BTC_JPY,'2018-11-30 07:32:10,'2018113000014956087,450180.83,0.005,6551070,0,0,,'2018112900106716096,0,123778,1,'2018-11-30 16:32:10
BTC_JPY,'2018-11-30 07:34:06,'2018113000014956112,449834.15,0.005,6551108,0,0,,'2018113000106726044,0,123779,1,'2018-11-30 16:34:06
BTC_JPY,'2018-11-30 07:34:36,'2018113000014956118,449834.15,0.005,6551109,0,0,,'2018113000106726047,0,123780,1,'2018-11-30 16:34:36
BTC_JPY,'2018-11-30 07:34:49,'2018113000014956122,450000,0.005,6551114,1,0,,'2018113000106726048,0,123781,3,'2018-11-30 16:34:49
BTC_JPY,'2018-11-30 07:34:49,'2018113000014956122,450000,0.005,6551115,1,0,,'2018113000106722877,0,123782,1,'2018-11-30 16:34:49
BTC_JPY,'2018-11-30 07:35:18,'2018113000014956129,450050,0.001,6551117,1,0,,'2018113000106726052,0,123783,1,'2018-11-30 16:35:18
BTC_JPY,'2018-11-30 07:35:18,'2018113000014956129,450050,0.001,6551118,1,0,,'2018113000106726048,0,123784,3,'2018-11-30 16:35:18
BTC_JPY,'2018-11-30 07:35:25,'2018113000014956132,450500,0.005,6551119,1,0,,'2018113000106726054,0,123785,3,'2018-11-30 16:35:25
BTC_JPY,'2018-11-30 07:35:25,'2018113000014956132,450500,0.005,6551120,1,0,,'2018113000106722896,0,123786,1,'2018-11-30 16:35:25
BTC_JPY,'2018-11-30 07:35:25,'2018113000014956133,450657.88,0.016999999999999998,6551121,0,0,,'2018113000106726054,0,123787,3,'2018-11-30 16:35:25
BTC_JPY,'2018-11-30 07:35:38,'2018113000014956139,450050,0.004,6551130,1,0,,'2018113000106723117,0,123788,1,'2018-11-30 16:35:38
BTC_JPY,'2018-11-30 07:35:38,'2018113000014956139,450050,0.004,6551131,1,0,,'2018113000106726048,0,123789,3,'2018-11-30 16:35:38
BTC_JPY,'2018-11-30 07:35:44,'2018113000014956142,450000,0.001,6551132,1,0,,'2018113000106726057,0,123790,3,'2018-11-30 16:35:44
BTC_JPY,'2018-11-30 07:35:44,'2018113000014956142,450000,0.001,6551133,1,0,,'2018113000106723117,0,123791,1,'2018-11-30 16:35:44
BTC_JPY,'2018-11-30 07:35:52,'2018113000014956146,450830,0.001,6551134,1,0,,'2018113000106726060,0,123792,1,'2018-11-30 16:35:52
BTC_JPY,'2018-11-30 07:35:52,'2018113000014956146,450830,0.001,6551135,1,0,,'2018113000106726057,0,123793,3,'2018-11-30 16:35:52
BTC_JPY,'2018-11-30 07:35:58,'2018113000014956149,451000,0.005,6551136,1,0,,'2018113000106726061,0,123794,3,'2018-11-30 16:35:58
BTC_JPY,'2018-11-30 07:35:58,'2018113000014956149,451000,0.005,6551137,1,0,,'2018113000106723109,0,123795,1,'2018-11-30 16:35:58
BTC_JPY,'2018-11-30 07:35:58,'2018113000014956150,451215.59,0.00095955,6551138,0,0,,'2018113000106726061,0,123796,3,'2018-11-30 16:35:58
BTC_JPY,'2018-11-30 07:35:58,'2018113000014956151,451217.33,0.00404045,6551139,0,0,,'2018113000106726061,0,123797,3,'2018-11-30 16:35:58
BTC_JPY,'2018-11-30 07:36:17,'2018113000014956160,452083.28,0.5,6551144,0,0,,'2018113000106726066,0,123798,3,'2018-11-30 16:36:17
BTC_JPY,'2018-11-30 07:36:18,'2018113000014956163,452083.28,0.11,6551145,0,0,,'2018113000106726067,0,123799,3,'2018-11-30 16:36:18
BTC_JPY,'2018-11-30 07:38:52,'2018113000014956195,454000,0.01,6551178,1,0,,'2018113000106726084,0,123800,3,'2018-11-30 16:38:52
BTC_JPY,'2018-11-30 07:38:52,'2018113000014956195,454000,0.01,6551179,1,0,,'2018113000106725855,0,123801,1,'2018-11-30 16:38:52
BTC_JPY,'2018-11-30 07:38:57,'2018113000014956198,454000,0.01,6551184,1,0,,'2018113000106726086,0,123802,3,'2018-11-30 16:38:57
BTC_JPY,'2018-11-30 07:38:57,'2018113000014956198,454000,0.01,6551185,1,0,,'2018113000106725855,0,123803,1,'2018-11-30 16:38:57
BTC_JPY,'2018-11-30 07:39:03,'2018113000014956200,452755.31,0.00054939,6551188,0,0,,'2018113000106726087,0,123804,1,'2018-11-30 16:39:03
BTC_JPY,'2018-11-30 07:39:03,'2018113000014956201,452727.42,2.99945061,6551189,0,0,,'2018113000106726087,0,123805,1,'2018-11-30 16:39:03
BTC_JPY,'2018-11-30 07:39:08,'2018113000014956206,454000,0.02,6551190,1,0,,'2018113000106726088,0,123806,3,'2018-11-30 16:39:08
BTC_JPY,'2018-11-30 07:39:08,'2018113000014956206,454000,0.02,6551191,1,0,,'2018113000106725855,0,123807,1,'2018-11-30 16:39:08
BTC_JPY,'2018-11-30 07:39:32,'2018113000014956211,453628.84,0.1,6551204,0,0,,'2018113000106726091,0,123808,3,'2018-11-30 16:39:32
BTC_JPY,'2018-11-30 07:40:12,'2018113000014956218,452772.35,3,6551216,0,0,,'2018113000106726095,0,123809,1,'2018-11-30 16:40:12
BTC_JPY,'2018-11-30 07:40:12,'2018113000014956220,452772.35,0.005,6551217,0,0,,'2018113000106726096,0,123810,1,'2018-11-30 16:40:12
BTC_JPY,'2018-11-30 07:40:16,'2018113000014956222,452772.35,0.01,6551222,0,0,,'2018113000106726097,0,123811,1,'2018-11-30 16:40:16
BTC_JPY,'2018-11-30 07:42:33,'2018113000014956239,453143.51,0.00051788,6551275,0,0,,'2018113000106726106,0,123812,1,'2018-11-30 16:42:33
BTC_JPY,'2018-11-30 07:42:33,'2018113000014956240,452847.65,0.49948212,6551276,0,0,,'2018113000106726106,0,123813,1,'2018-11-30 16:42:33
BTC_JPY,'2018-11-30 07:42:54,'2018113000014956246,452857.62,1.42,6551284,0,0,,'2018113000106726109,0,123814,1,'2018-11-30 16:42:54
BTC_JPY,'2018-11-30 07:42:56,'2018113000014956248,452857.62,0.005,6551285,0,0,,'2018113000106726110,0,123815,1,'2018-11-30 16:42:56
BTC_JPY,'2018-11-30 07:43:26,'2018113000014956252,452666.4,0.00044386,6551295,0,0,,'2018113000106726113,0,123816,1,'2018-11-30 16:43:26
BTC_JPY,'2018-11-30 07:43:26,'2018113000014956253,452654.5,0.8995561400000001,6551296,0,0,,'2018113000106726113,0,123817,1,'2018-11-30 16:43:26
BTC_JPY,'2018-11-30 07:43:27,'2018113000014956255,452654.5,0.0001657,6551297,0,0,,'2018113000106726114,0,123818,1,'2018-11-30 16:43:27
BTC_JPY,'2018-11-30 07:43:27,'2018113000014956256,452000,0.0048343,6551298,1,0,,'2018113000106726114,0,123819,1,'2018-11-30 16:43:27
BTC_JPY,'2018-11-30 07:43:27,'2018113000014956256,452000,0.0048343,6551299,1,0,,'2018113000106726111,0,123820,3,'2018-11-30 16:43:27
BTC_JPY,'2018-11-30 07:43:47,'2018113000014956264,452211.66,0.005,6551300,0,0,,'2018113000106726119,0,123821,1,'2018-11-30 16:43:47
BTC_JPY,'2018-11-30 07:43:49,'2018113000014956266,452653,0.0022,6551305,1,0,,'2018113000106726120,0,123822,3,'2018-11-30 16:43:49
BTC_JPY,'2018-11-30 07:43:49,'2018113000014956266,452653,0.0022,6551306,1,0,,'2018113000106726115,0,123823,1,'2018-11-30 16:43:49
BTC_JPY,'2018-11-30 07:43:59,'2018113000014956269,452000,0.0151657,6551307,1,0,,'2018113000106726121,0,123824,1,'2018-11-30 16:43:59
BTC_JPY,'2018-11-30 07:43:59,'2018113000014956269,452000,0.0151657,6551308,1,0,,'2018113000106726111,0,123825,3,'2018-11-30 16:43:59
BTC_JPY,'2018-11-30 07:44:06,'2018113000014956271,452000,0.33,6551310,1,0,,'2018113000106726122,0,123826,3,'2018-11-30 16:44:06
BTC_JPY,'2018-11-30 07:44:06,'2018113000014956271,452000,0.33,6551311,1,0,,'2018113000106726121,0,123827,1,'2018-11-30 16:44:06
BTC_JPY,'2018-11-30 07:45:17,'2018113000014956286,451750.73,0.005,6551330,0,0,,'2018113000106726128,0,123828,1,'2018-11-30 16:45:17
BTC_JPY,'2018-11-30 07:45:23,'2018113000014956288,452000,0.004834299999999958,6551331,1,0,,'2018113000106726129,0,123829,3,'2018-11-30 16:45:23
BTC_JPY,'2018-11-30 07:45:23,'2018113000014956288,452000,0.004834299999999958,6551332,1,0,,'2018113000106726121,0,123830,1,'2018-11-30 16:45:23
BTC_JPY,'2018-11-30 07:45:23,'2018113000014956289,452654,0.02,6551333,1,0,,'2018113000106726129,0,123831,3,'2018-11-30 16:45:23
BTC_JPY,'2018-11-30 07:45:23,'2018113000014956289,452654,0.02,6551334,1,0,,'2018113000106726116,0,123832,1,'2018-11-30 16:45:23
BTC_JPY,'2018-11-30 07:45:23,'2018113000014956290,452954.96,0.10516570000000004,6551335,0,0,,'2018113000106726129,0,123833,3,'2018-11-30 16:45:23
BTC_JPY,'2018-11-30 07:46:46,'2018113000014956304,453418.99,0.1,6551365,0,0,,'2018113000106726136,0,123834,3,'2018-11-30 16:46:46
BTC_JPY,'2018-11-30 07:48:47,'2018113000014956327,452236.85,0.005,6551376,0,0,,'2018113000106726149,0,123835,1,'2018-11-30 16:48:47
BTC_JPY,'2018-11-30 07:48:50,'2018113000014956329,453600,0.1,6551377,1,0,,'2018113000106726150,0,123836,3,'2018-11-30 16:48:50
BTC_JPY,'2018-11-30 07:48:50,'2018113000014956329,453600,0.1,6551378,1,0,,'2018113000106726147,0,123837,1,'2018-11-30 16:48:50
BTC_JPY,'2018-11-30 07:48:50,'2018113000014956330,454000,0.1,6551379,1,0,,'2018113000106726150,0,123838,3,'2018-11-30 16:48:50
BTC_JPY,'2018-11-30 07:48:50,'2018113000014956330,454000,0.1,6551380,1,0,,'2018113000106725855,0,123839,1,'2018-11-30 16:48:50
BTC_JPY,'2018-11-30 07:48:54,'2018113000014956332,454000,0.15999999999999995,6551383,1,0,,'2018113000106726151,0,123840,3,'2018-11-30 16:48:54
BTC_JPY,'2018-11-30 07:48:54,'2018113000014956332,454000,0.15999999999999995,6551384,1,0,,'2018113000106725855,0,123841,1,'2018-11-30 16:48:54
BTC_JPY,'2018-11-30 07:48:59,'2018113000014956334,454000,0.1,6551385,1,0,,'2018113000106726152,0,123842,1,'2018-11-30 16:48:59
BTC_JPY,'2018-11-30 07:48:59,'2018113000014956334,454000,0.1,6551386,1,0,,'2018113000106726151,0,123843,3,'2018-11-30 16:48:59
BTC_JPY,'2018-11-30 07:48:59,'2018113000014956336,454000,0.08000000000000007,6551387,1,0,,'2018113000106726153,0,123844,1,'2018-11-30 16:48:59
BTC_JPY,'2018-11-30 07:48:59,'2018113000014956336,454000,0.08000000000000007,6551388,1,0,,'2018113000106726151,0,123845,3,'2018-11-30 16:48:59
BTC_JPY,'2018-11-30 07:49:03,'2018113000014956341,452253.76,0.02,6551389,0,0,,'2018113000106726155,0,123846,1,'2018-11-30 16:49:03
BTC_JPY,'2018-11-30 07:49:07,'2018113000014956344,452253.76,0.005,6551390,0,0,,'2018113000106726157,0,123847,1,'2018-11-30 16:49:07
BTC_JPY,'2018-11-30 07:49:37,'2018113000014956354,451800,0.005,6551391,1,0,,'2018113000106726162,0,123848,1,'2018-11-30 16:49:37
BTC_JPY,'2018-11-30 07:49:37,'2018113000014956354,451800,0.005,6551392,1,0,,'2018113000106726140,0,123849,3,'2018-11-30 16:49:37
BTC_JPY,'2018-11-30 07:49:51,'2018113000014956359,451800,0.9,6551393,1,0,,'2018113000106726164,0,123850,1,'2018-11-30 16:49:51
BTC_JPY,'2018-11-30 07:49:51,'2018113000014956359,451800,0.9,6551394,1,0,,'2018113000106726140,0,123851,3,'2018-11-30 16:49:51
BTC_JPY,'2018-11-30 07:49:56,'2018113000014956361,451800,0.09499999999999997,6551397,1,0,,'2018113000106726165,0,123852,1,'2018-11-30 16:49:56
BTC_JPY,'2018-11-30 07:49:56,'2018113000014956361,451800,0.09499999999999997,6551398,1,0,,'2018113000106726140,0,123853,3,'2018-11-30 16:49:56
BTC_JPY,'2018-11-30 07:49:57,'2018113000014956364,451800,0.005000000000000032,6551399,1,0,,'2018113000106726167,0,123854,3,'2018-11-30 16:49:57
BTC_JPY,'2018-11-30 07:49:57,'2018113000014956364,451800,0.005000000000000032,6551400,1,0,,'2018113000106726165,0,123855,1,'2018-11-30 16:49:57
BTC_JPY,'2018-11-30 07:49:57,'2018113000014956365,452264.05,0.014999999999999968,6551401,0,0,,'2018113000106726167,0,123856,3,'2018-11-30 16:49:57
BTC_JPY,'2018-11-30 07:50:03,'2018113000014956368,451361.76,0.005,6551402,0,0,,'2018113000106726169,0,123857,1,'2018-11-30 16:50:03
BTC_JPY,'2018-11-30 07:50:20,'2018113000014956376,451361.76,0.005,6551413,0,0,,'2018113000106726172,0,123858,1,'2018-11-30 16:50:20
BTC_JPY,'2018-11-30 07:50:45,'2018113000014956384,451012.76,0.005,6551415,0,0,,'2018113000106726176,0,123859,1,'2018-11-30 16:50:45
BTC_JPY,'2018-11-30 07:50:55,'2018113000014956389,451000,0.02,6551418,1,0,,'2018113000106726179,0,123860,1,'2018-11-30 16:50:55
BTC_JPY,'2018-11-30 07:50:55,'2018113000014956389,451000,0.02,6551419,1,0,,'2018113000106726094,0,123861,3,'2018-11-30 16:50:55
BTC_JPY,'2018-11-30 07:51:08,'2018113000014956395,450411.41,0.00084684,6551420,0,0,,'2018113000106726182,0,123862,1,'2018-11-30 16:51:08
BTC_JPY,'2018-11-30 07:51:08,'2018113000014956396,450166.09,0.00415316,6551421,0,0,,'2018113000106726182,0,123863,1,'2018-11-30 16:51:08
BTC_JPY,'2018-11-30 07:51:18,'2018113000014956402,450166.09,0.1,6551422,0,0,,'2018113000106726186,0,123864,1,'2018-11-30 16:51:18
BTC_JPY,'2018-11-30 07:51:28,'2018113000014956405,450000,0.005,6551423,1,0,,'2018113000106726188,0,123865,1,'2018-11-30 16:51:28
BTC_JPY,'2018-11-30 07:51:28,'2018113000014956405,450000,0.005,6551424,1,0,,'2018113000106726071,0,123866,3,'2018-11-30 16:51:28
BTC_JPY,'2018-11-30 07:51:48,'2018113000014956413,450000,0.045000000000000005,6551431,1,0,,'2018113000106726191,0,123867,1,'2018-11-30 16:51:48
BTC_JPY,'2018-11-30 07:51:48,'2018113000014956413,450000,0.045000000000000005,6551432,1,0,,'2018113000106726071,0,123868,3,'2018-11-30 16:51:48
BTC_JPY,'2018-11-30 07:51:48,'2018113000014956414,449660,0.0049999999999999975,6551433,1,0,,'2018113000106726191,0,123869,1,'2018-11-30 16:51:48
BTC_JPY,'2018-11-30 07:51:48,'2018113000014956414,449660,0.0049999999999999975,6551434,1,0,,'2018113000106724598,0,123870,3,'2018-11-30 16:51:48
BTC_JPY,'2018-11-30 07:51:51,'2018113000014956417,449660,0.005,6551435,1,0,,'2018113000106726192,0,123871,1,'2018-11-30 16:51:51
BTC_JPY,'2018-11-30 07:51:51,'2018113000014956417,449660,0.005,6551436,1,0,,'2018113000106724598,0,123872,3,'2018-11-30 16:51:51
BTC_JPY,'2018-11-30 07:52:09,'2018113000014956422,449660,0.005,6551437,1,0,,'2018113000106726196,0,123873,1,'2018-11-30 16:52:09
BTC_JPY,'2018-11-30 07:52:09,'2018113000014956422,449660,0.005,6551438,1,0,,'2018113000106724598,0,123874,3,'2018-11-30 16:52:09
BTC_JPY,'2018-11-30 07:52:15,'2018113000014956427,449660,0.005000000000000002,6551439,1,0,,'2018113000106726197,0,123875,1,'2018-11-30 16:52:15
BTC_JPY,'2018-11-30 07:52:15,'2018113000014956427,449660,0.005000000000000002,6551440,1,0,,'2018113000106724598,0,123876,3,'2018-11-30 16:52:15
BTC_JPY,'2018-11-30 07:52:15,'2018113000014956428,449500,0.0832,6551441,1,0,,'2018113000106726197,0,123877,1,'2018-11-30 16:52:15
BTC_JPY,'2018-11-30 07:52:15,'2018113000014956428,449500,0.0832,6551442,1,0,,'2018113000106725857,0,123878,3,'2018-11-30 16:52:15
BTC_JPY,'2018-11-30 07:52:15,'2018113000014956429,449500,0.011800000000000005,6551443,1,0,,'2018113000106726197,0,123879,1,'2018-11-30 16:52:15
BTC_JPY,'2018-11-30 07:52:15,'2018113000014956429,449500,0.011800000000000005,6551444,1,0,,'2018113000106726051,0,123880,3,'2018-11-30 16:52:15
BTC_JPY,'2018-11-30 07:52:21,'2018113000014956431,449500,0.008199999999999995,6551445,1,0,,'2018113000106726198,0,123881,1,'2018-11-30 16:52:21
BTC_JPY,'2018-11-30 07:52:21,'2018113000014956431,449500,0.008199999999999995,6551446,1,0,,'2018113000106726051,0,123882,3,'2018-11-30 16:52:21
BTC_JPY,'2018-11-30 07:52:25,'2018113000014956433,448000,0.02,6551457,1,0,,'2018113000106726199,0,123883,1,'2018-11-30 16:52:25
BTC_JPY,'2018-11-30 07:52:25,'2018113000014956433,448000,0.02,6551458,1,0,,'2018113000106726035,0,123884,3,'2018-11-30 16:52:25
